Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Angelo_k,Australia,King Room with Harbour View - High Floor,2 nights,"
January","2020
", 10 ,"Excellent Location, Very helpful staff. Room was clean, great facilities. Quiet too, for the location. Would definitely recommend and stay here again. Stayed here for our 10 year wedding anniversary. Staff went above and beyond to make our stay enjoyable.",No complaints. Was very happy with the experience. Could not find any downside whatsoever.,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Lester,Australia,King Room with Harbour View,2 nights,"
January","2020
", 5.0 ,Room not as good as the Sheriton on the park,None,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Karim,United Kingdom,King Room with Harbour View,1 night,"
January","2020
", 5.4 ,Great location and rooftop bar,"Paid for a harbour view room was given a 4th floor room with the view of a roof, do not pay extra",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,David,United States,King Room,2 nights,"
December","2019
", 10 ,Breakfast was very adequate.,None,en-us
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Michelle,Australia,King Room,2 nights,"
December","2019
", 10 ,"Cleanliness, Location and friendly staff.",None,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Oliver,Ireland,King Room,2 nights,"
January","2020
", 1.0 ,None,"Receptionist asked that my daughter use her credit card for her room as a deposit. I refused as I had booked the rooms. I gave her my credit card  and after 2 attempts said card was in valid . ( although when I used it later in a restaurant it worked ). Had  to use another card which she authorised via a different credit card machine. The duvet cover  on my bed was stained although the room had just been cleaned , i asked them to take the full amount when I gave her the credit card on arrival. she didn’t so I ended up pay £€50 extra on departure due to currency fluctuations 
Had problems gaining access to both rooms . The cards would not work could not recommend hotel .very upset as it was a surprise vacation for my daughter",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Omkar,New Zealand,King Room,5 nights,"
January","2020
", 5.0 ,"Both were good.
Vegetarian options should be more in breakfast. There are many vegetarian nowadays, therefore, management should think about them.","No, swimming pools.
Gym was very tight
Chairs inside guest rooms must be changed as they look very worn and dirty. It is not good for a 5 Star Hotel
You can replace with a small settee-sofa
Mirrors inside the guest room were black reflection, should be Clear Glass. They were not useful.
How can you afford not providing the TV Channels to Guests inside Guest-Rooms. Who you think would like to come again 
Nowadays, even 1 Star Hotel can provide the whole world-channels, but you did not. It was very rubbish service from a 5 Star Hotel. This is the only thing that children and families like to have in the guest room when they come back to room all-tired and there is no TV channels to watch. Which world you are in?",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Lisa,Australia,King Room with Harbour View and Balcony,1 night,"
December","2019
", 6.0 ,Concierge meeting you t the driveway drop off were extremely helpful,Girl behind reception didn’t understand English very wekk,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Bronwyn,Australia,King Room,7 nights,"
January","2020
", 10 ,"Great location, beautifully appointed. Staff were exceptional.",Staying on the “city view” side was a very boring outlook. Wish I had known there was a “harbour view” side.,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Tim,Australia,Twin Room with Harbour View,2 nights,"
January","2020
", 5.4 ,None,"They took the payment for the accommodation out of our account on the day of check in along with the charge for breakfast. Upon check out I confirmed the only thing to come out of the account today was $160 for parking to which they agreed.. 
Tonight they have taken the amount of $829.10 from our account again and have told us that the other amounts will be pending in our account and will be reversed by the bank in 5-7 days..
This was never explained to me.
I was left embarrassed and upset tonight when I could not buy groceries for my family because I have no money left in my account..
This is disgusting and if this was explained to me I would have paid in cash
 
I have travelled a lot and this has never happened to us.. they usually take the payment for the accommodation and a deposit..
In total they have taken over $1600 from my bank balance and now I have to wait until funds return to my account 
One very disappointed customer",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Mariam,Australia,King Room with Harbour View and Balcony,1 night,"
December","2019
", 10 ,Everything was perfect .,None,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Melissa,Australia,King Room,2 nights,"
January","2020
", 10 ,"Friendly staff, great location, sky bar and views outstanding",None,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Karen,Australia,King Room,3 nights,"
January","2020
", 6.0 ,Late check out,"When I called for housekeeping for towels, cups etc, - I had to chase up after 30 mins to call back to ask for it again.
Room location was so far from the lifts.
For 3 nights stay we were out in a room with no view .
I was requesting if we could change to room with bath tub and I told that the hotel rooms do not have bath tubs! Quite surprising for a 4 star hotel.
When the room was made not everything was replaced and had to call housekeeping for missing items eg, cups, face towels 
Staff friendliness were inconsistent - chamber maids were not friendly, when I approached one to assist me with the ice machine  as there were no ice coming out he didnâ€™t offer to help was just told that â€˜ there are instructions on how to doâ€™ and when housekeeping brought the missing cup, the lady was looking at her phone while she handed me the cup - not professional.
We were given a champagne and seafood  buffet lunch gift to use at the Sailmaker - which we used and with such a big restaurant we were squashed next to the service table - was hard to have a conversation with my partner with staff constantly near the service table.
We wanted to celebrate our last night and ordered bottle of via room service, after 40 mins I had to chase it up and when it came they delivered tea bags, then they sent 2 glasses of wine on the fourth time they came they delivered the bottle of wine and had comp us for the lack of service but, by this stage we were frustrated and had killed our celebratory mood.",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Josie,New Zealand,Twin Room with Harbour View,4 nights,"
January","2020
", 3.0 ,Location to restaurants. Chandler - a bell boy? Delightful attitude  ðŸ˜Š,"Not all facing the harbour rooms have a good outlook. We were put into a room on the right side of the building which was looking over roofs - horrible view!
Lack of friendliness from 70% of staff.",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Janice,Australia,Deluxe King Room,3 nights,"
January","2020
", 10 ,A little expensive so didnâ€™t eat breakfast in the restaurant.,Stairs down to Harbour a bit difficult especially for physically challenged.,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Michael,Australia,King Room with Harbour View and Balcony,1 night,"
January","2020
", 4.2 ,"Completely overpriced for the what you offer Hyatt have spent a fortune on re branding And refurbishing the foyer however the rooms are tired and small and not very nice need a lot of maintenance paint chipping off walls advertise harbour views should clarify that they are darling harbour views and not the greatest views of darling harbour either obstructed by the view of the roof of the aquarium. However charged  the same as you would pay for a Sydney harbour view! You really need to lift your game if you want to charge 5 star prices for a 4 star hotel (4 stars is generous) I will never stay here again and will definitely advise my friends to go elsewhere way to expensive, extremely overrated and just a dump with a fancy foyer and name. Close to Pitt street mall QVB and sort of cockle bay","Overpriced overrated access to Darling Harbour via huge staircase so no disabled access breakfast expensive extra and underwhelming had to argue with waitress over where to sit Iâ€™ll say it again 4 star is generous a mediocre hotel with expensive price tag, fancy foyer and name donâ€™t waste your money you will get better views and service at ibis",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Kade,Netherlands,King Room,1 night,"
January","2020
", 6.2 ,Nice public areas.   Room were not so nice money wise,Carpeted areas and the rooms,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Peter,United Kingdom,King Room - High Floor,4 nights,"
January","2020
", 4.0 ,"Not much! The hotel was well located near Darling Harbour and the service in the Sailmaker Restaurant (from a Norwegian waitress) was friendly, cheerful and efficient.","Most things. If the toiletries in the bathroom run out, that's OK. If you they are not refilled, even after a direct request, for 2 days, that's not OK. If you ask for help with luggage and no-one turns up, that's not OK. If you pay extra (on aprice which has already more than doubled because it's New Year) for executive lounge access and there is no room to sit, that's definately not OK. What we have here is clear corporate greed. Hyatt oversold their expensive New Year packages and didn't respond to the demand that came along. The Executive Lounge was appalling - not enough seats and lots of very loud children allowed to run around, manhandle the food and return it to the display, and generally make a nuisance of themselves. Bad parenting, yes, but shouldn't the staff ensure that other guests are not inconvenienced? They don't realise that this not only damages Hyatt Regency Sydney but also the whole Hyatt brand.",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Robert,Australia,King Room,1 night,"
January","2020
", 10 ,None,Paying so much for everything. $849.00 for one night. $40 for 2 drinks. 7.70 for 1 water,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Subhas,Ukraine,King Room,3 nights,"
January","2020
", 2.0 ,None,"They took payment four months before where as as per booing conditions it should have settled at during stay;
No swimming pool as a 5 star hotel;",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Junaidah,Singapore,King Room,1 night,"
January","2020
", 10 ,Location.,Nothing.,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Laura,United Kingdom,Suite with Harbour View and Balcony,3 nights,"
December","2019
", 10 ,The staff couldn’t do enough and were so welcoming. A bit of an issue when we arrived but they couldn’t do enough to put it right.,"We were in the room next to the roof bar and although the bar itself wasn’t a problem, when people came out from the bar late at night they were very loud and we even had somebody knock on our door which wasn’t ideal.",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Debbie,United States,Twin Room with Harbour View,4 nights,"
December","2019
", 6.7 ,"A huge shout to Owen for helping me. 
Reviews would be much worse if not for him.",Rooms are dated and dirty.,en-us
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Mmtravels,Philippines,King Room,4 nights,"
December","2019
", 6.2 ,Location,Room,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Dave,Australia,Twin Room with Harbour View,2 nights,"
December","2019
", 10 ,Easy to get to. Great staff.. awesome location,Not long enough!!,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Amanda,Australia,King Room,1 night,"
December","2019
", 10 ,"Great location near Darling Harbour, comfy room and lovely staff. We travelled with our infant daughter and nothing was too much trouble",NA,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Andrea,Hungary,Twin Room,3 nights,"
December","2019
", 10 ,super location super view2,I have asked o online to pick us up at the airport but it was confirmed but nobody was waiting us,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Karen,Australia,King Room,1 night,"
December","2019
", 10 ,Freindly staff great location lovely spacious room breakfast was lovely,There was nothing not to like.,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Petar,Bulgaria,King Room,1 night,"
December","2019
", 10 ,Excellent service and very friendly staff,None,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Denise,Australia,King Room,1 night,"
December","2019
", 10 ,"Awesome breakfast. Great location. Quiet rooms. Comfy bed. Friendly, helpful staff.",None,en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Jane,Australia,King Room with Harbour View and Balcony,1 night,"
December","2019
", 6.0 ,"location, balcony in room","I thought the food in restaurant was good but the service was poor, kept having to ask for things, was not told that no pepper sauce for steak available, served red wine sauce instead, kept having to ask for basic stuff like butter and milk at breakfast.
let the place down.",en
Hyatt Regency Sydney,Sydney CBD,Sydney,5.0,8.3,hyatt-regency-sydney,6165,Kym,Australia,King Room,2 nights,"
December","2019
", 10 ,Room was very comfy and great view of Darling Harbour. Staff very friendly and knowledgable about getting around town. Breakfast - great choice whether you had buffet or ala carte.,Nothing not to like ...,en
